Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Location 1
"21,869",Medium,0.07,1.88,1.49,887,Cindy Hinton,Regular Air,Corporate,Furniture,Tables,Jumbo Box,Global Adaptabilities™ Conference Tables,0.66,Central,Texas,"78,745",9/15/2012 0:00,9/16/2012 0:00,-18.64035,18,32.22,"89,546","Austin, Texas 78745
(30.206881655000473, -97.7956469989997)"
"19,686",Low,0.01,3.36,6.27,886,Betty Barbour,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,"Dana Fluorescent Magnifying Lamp, White, 36""",0.55,Central,Texas,"76,017",12/12/2011 0:00,12/17/2011 0:00,-21.24625,4,17.02,"89,544","Arlington, Texas 76017
(32.66157078700047, -97.16683780299968)"
"19,684",Low,0.03,208.16,68.02,886,Betty Barbour,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Bevis Steel Folding Chairs,0.57,Central,Texas,"76,017",12/12/2011 0:00,12/17/2011 0:00,"1,297.53",22,"4,739.84","89,544","Arlington, Texas 76017
(32.66157078700047, -97.16683780299968)"
"19,685",Low,0.08,24.98,8.79,886,Betty Barbour,Regular Air,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Deluxe Stacking Chair, Gray",0.56,Central,Texas,"76,017",12/12/2011 0:00,12/16/2011 0:00,-22.65,1,27.61,"89,544","Arlington, Texas 76017
(32.66157078700047, -97.16683780299968)"
"19,060",Not Specified,0.07,49.34,10.25,885,Malcolm Robertson,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Electrix Fluorescent Magnifier Lamps & Weighted Base,0.57,Central,Texas,"79,109",5/20/2013 0:00,5/22/2013 0:00,230.6394,7,334.26,"89,555","Amarillo, Texas 79109
(35.17024226700045, -101.88371928899966)"
"22,992",Not Specified,0.05,130.98,54.74,888,Phyllis Adcock,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,Central,Texas,"77,520",9/24/2013 0:00,9/26/2013 0:00,-565.2204,18,"2,425.52","89,559","Baytown, Texas 77520
(29.739980399000444, -94.97503888399967)"
"24,743",Medium,0.04,6.48,9.68,889,Elsie G Ferguson,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.44,Central,Texas,"77,705",1/26/2013 0:00,1/28/2013 0:00,-85.622,3,22.02,"89,550","Beaumont, Texas 77705
(30.003400702000476, -94.15331578799965)"
"24,742",Medium,0.05,5.98,4.38,889,Elsie G Ferguson,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",0.75,Central,Texas,"77,705",1/26/2013 0:00,1/28/2013 0:00,-132.1096,8,48.89,"89,550","Beaumont, Texas 77705
(30.003400702000476, -94.15331578799965)"
"22,932",High,0.01,60.98,19.99,888,Phyllis Adcock,Express Air,Consumer,Furniture,Tables,Large Box,Hon 4060 Series Tables,0.63,Central,Texas,"77,520",8/14/2011 0:00,8/16/2011 0:00,622.6905,14,902.45,"89,541","Baytown, Texas 77520
(29.739980399000444, -94.97503888399967)"
"23,796",Low,0.09,26.64,5.3,888,Phyllis Adcock,Regular Air,Consumer,Furniture,Chairs & Chairmats,Medium Box,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,,Central,Texas,"77,520",7/7/2013 0:00,7/9/2013 0:00,109.344,12,298.54,"89,556","Baytown, Texas 77520
(29.739980399000444, -94.97503888399967)"
"25,316",Not Specified,0.07,3.29,1.35,890,Billie Fowler,Regular Air,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,0.55,Central,Texas,"76,021",11/1/2012 0:00,11/2/2012 0:00,51.348,40,132.1,"89,547","Bedford, Texas 76021
(32.84998326000044, -97.13210817399965)"
"22,931",High,0.02,4.98,4.95,887,Cindy Hinton,Regular Air,Consumer,Furniture,Bookcases,Jumbo Box,Bush Mission Pointe Library,0.65,Central,Texas,"78,745",8/14/2013 0:00,8/16/2013 0:00,-13.014044,7,38.54,"89,557","Austin, Texas 78745
(30.206881655000473, -97.7956469989997)"
"26,015",Critical,0.04,125.99,5.26,890,Billie Fowler,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,232,0.55,Central,Texas,"76,021",1/5/2010 0:00,1/5/2010 0:00,455.4207,6,660.03,"89,536","Bedford, Texas 76021
(32.84998326000044, -97.13210817399965)"
"26,077",Not Specified,0.08,8.46,3.62,890,Billie Fowler,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",0.61,Central,Texas,"76,021",1/3/2013 0:00,1/4/2013 0:00,-79.6576,10,79.59,"89,548","Bedford, Texas 76021
(32.84998326000044, -97.13210817399965)"
"24,582",High,0.04,1.68,0.7,889,Elsie G Ferguson,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0.68,Central,Texas,"77,705",3/5/2011 0:00,3/6/2011 0:00,-4.68,8,13.34,"89,539","Beaumont, Texas 77705
(30.003400702000476, -94.15331578799965)"
"23,797",Low,0.02,3.08,0.99,888,Phyllis Adcock,Regular Air,Consumer,Furniture,Office Furnishings,Medium Box,DAX Solid Wood Frames,0.48,Central,Texas,"77,520",7/7/2013 0:00,7/9/2013 0:00,10.36864,5,16.68,"89,556","Baytown, Texas 77520
(29.739980399000444, -94.97503888399967)"
"25,307",Medium,0,39.06,10.55,889,Elsie G Ferguson,Regular Air,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0.61,Central,Texas,"77,705",3/10/2011 0:00,3/10/2011 0:00,147.453,5,213.7,"89,540","Beaumont, Texas 77705
(30.003400702000476, -94.15331578799965)"
"24,940",Low,0.08,26.38,5.58,889,Elsie G Ferguson,Regular Air,Consumer,Furniture,Office Furnishings,Jumbo Drum,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",0.62,Central,Texas,"77,705",3/17/2013 0:00,3/21/2013 0:00,121.6677,7,176.33,"89,552","Beaumont, Texas 77705
(30.003400702000476, -94.15331578799965)"
"26,014",Critical,0.08,4.91,5.68,890,Billie Fowler,Regular Air,Consumer,Furniture,Tables,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",0.7,Central,Texas,"76,021",1/5/2013 0:00,1/6/2013 0:00,-172.55313,13,63.75,"89,549","Bedford, Texas 76021
(32.84998326000044, -97.13210817399965)"
"20,860",High,0.02,4.13,0.5,892,Marilyn Baxter,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 506,0.39,Central,Minnesota,"55,372",5/19/2013 0:00,5/20/2013 0:00,29.1525,10,42.25,"89,474","Prior Lake, Minnesota 55372
(44.703749185000504, -93.4173370319997)"
"4,544",Critical,0,22.98,7.58,894,Gail Rankin Cole,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Seth Thomas 12"" Clock w/ Goldtone Case",0.51,East,District of Columbia,"20,024",11/1/2013 0:00,11/2/2013 0:00,189.28,162,"3,973.43","32,325","Washington, District of Columbia 20024
(38.87867404700046, -77.01747875299964)"
"20,861",High,0.02,20.98,45,893,Mike Wilder,Delivery Truck,Consumer,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Sand",0.61,West,Nevada,"89,431",5/19/2013 0:00,5/19/2013 0:00,"-1,637.52",15,344.36,"89,474","Sparks, Nevada 89431
(39.54198258600047, -119.75503975099969)"
"2,046",Critical,0.06,3.28,3.97,894,Gail Rankin Cole,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,East,District of Columbia,"20,024",1/10/2010 0:00,1/11/2010 0:00,-86,19,63.14,"14,596","Washington, District of Columbia 20024
(38.87867404700046, -77.01747875299964)"
"2,056",Critical,0.05,20.98,45,894,Gail Rankin Cole,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Sand",0.61,East,District of Columbia,"20,024",1/9/2012 0:00,1/11/2012 0:00,"-2,157.60",43,959.38,"14,693","Washington, District of Columbia 20024
(38.87867404700046, -77.01747875299964)"
"2,055",Critical,0.02,6.48,6.41,894,Gail Rankin Cole,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 221,0.37,East,District of Columbia,"20,024",1/9/2012 0:00,1/11/2012 0:00,-140.032,44,303.42,"14,693","Washington, District of Columbia 20024
(38.87867404700046, -77.01747875299964)"
"7,038",Medium,0.05,6.48,7.37,894,Gail Rankin Cole,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 210,0.37,East,District of Columbia,"20,024",8/18/2011 0:00,8/19/2011 0:00,-47.67,25,182.21,"50,246","Washington, District of Columbia 20024
(38.87867404700046, -77.01747875299964)"
"2,680",Medium,0.05,20.99,0.99,894,Gail Rankin Cole,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,East,District of Columbia,"20,024",12/25/2013 0:00,12/26/2013 0:00,75.213,32,558.65,"19,394","Washington, District of Columbia 20024
(38.87867404700046, -77.01747875299964)"
"19,039",High,0,20.99,1.25,893,Mike Wilder,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory29,0.83,West,Nevada,"89,431",5/19/2012 0:00,5/21/2012 0:00,22.572,13,248.58,"89,473","Sparks, Nevada 89431
(39.54198258600047, -119.75503975099969)"
"5,421",Low,0.02,1.14,0.7,894,Gail Rankin Cole,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,OIC Thumb-Tacks,0.38,East,District of Columbia,"20,024",2/2/2010 0:00,2/2/2010 0:00,-0.49,38,44.85,"38,529","Washington, District of Columbia 20024
(38.87867404700046, -77.01747875299964)"
"26,013",Critical,0.07,279.48,35,890,Billie Fowler,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Telescoping Adjustable Floor Lamp,0.6,Central,Texas,"76,021",1/5/2013 0:00,1/5/2013 0:00,-415.6976,13,"3,422.18","89,549","Bedford, Texas 76021
(32.84998326000044, -97.13210817399965)"
"1,470",Critical,0.06,47.98,3.61,894,Gail Rankin Cole,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",0.71,East,District of Columbia,"20,024",12/20/2013 0:00,12/22/2013 0:00,23.97,46,"2,164.86","10,624","Washington, District of Columbia 20024
(38.87867404700046, -77.01747875299964)"
"2,045",Critical,0.01,8.34,0.96,894,Gail Rankin Cole,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,East,District of Columbia,"20,024",1/10/2010 0:00,1/12/2010 0:00,29.332,24,199.12,"14,596","Washington, District of Columbia 20024
(38.87867404700046, -77.01747875299964)"
"25,802",Low,0.08,70.71,37.58,895,Gordon Sutherland,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",0.78,West,Idaho,"83,616",7/28/2013 0:00,7/28/2013 0:00,-751.88016,14,951.56,"90,171","Eagle, Idaho 83616
(43.70188216200046, -116.36323721199972)"
"19,470",Critical,0.06,47.98,3.61,896,Jennifer Siegel,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",0.71,Central,Texas,"76,201",12/20/2010 0:00,12/22/2010 0:00,35.955,11,517.68,"90,167","Denton, Texas 76201
(33.217740181000465, -97.14483903999968)"
"2,681",Medium,0.05,125.99,8.8,894,Gail Rankin Cole,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC 6500,0.59,East,District of Columbia,"20,024",12/25/2013 0:00,12/28/2013 0:00,-452.386,10,"1,078.41","19,394","Washington, District of Columbia 20024
(38.87867404700046, -77.01747875299964)"
"22,925",Medium,0.1,13.48,4.51,897,Daniel Sigmon,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,South,Florida,"33,430",4/2/2013 0:00,4/4/2013 0:00,-65.814,11,141.25,"86,266","Belle Glade, Florida 33430
(26.686171493000472, -80.67092883299966)"
"25,955",High,0.09,6.48,7.03,895,Gordon Sutherland,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 214,0.37,West,Idaho,"83,616",5/1/2012 0:00,5/2/2012 0:00,-118.55,13,80.96,"90,169","Eagle, Idaho 83616
(43.70188216200046, -116.36323721199972)"
"20,046",Critical,0.06,3.28,3.97,896,Jennifer Siegel,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,Central,Texas,"76,201",1/10/2010 0:00,1/11/2010 0:00,-66.65,5,16.62,"90,166","Denton, Texas 76201
(33.217740181000465, -97.14483903999968)"
"20,055",Critical,0.02,6.48,6.41,896,Jennifer Siegel,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 221,0.37,Central,Texas,"76,201",1/9/2012 0:00,1/11/2012 0:00,-108.5248,11,75.85,"90,168","Denton, Texas 76201
(33.217740181000465, -97.14483903999968)"
"23,421",Low,0.02,1.14,0.7,895,Gordon Sutherland,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,OIC Thumb-Tacks,0.38,West,Idaho,"83,616",2/2/2013 0:00,2/2/2013 0:00,-0.49,10,11.8,"90,170","Eagle, Idaho 83616
(43.70188216200046, -116.36323721199972)"
"4,725",High,0.07,20.34,35,898,Harriet Hodges,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,East,New York,"10,039",7/12/2010 0:00,7/13/2010 0:00,-96.16,5,140.23,"33,635","New York City, New York 10039
(40.82528430600047, -73.93804734999964)"
"20,056",Critical,0.05,20.98,45,896,Jennifer Siegel,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Sand",0.61,Central,Texas,"76,201",1/9/2012 0:00,1/11/2012 0:00,"-1,672.14",11,245.42,"90,168","Denton, Texas 76201
(33.217740181000465, -97.14483903999968)"
"1,311",Not Specified,0.02,12.53,0.49,898,Harriet Hodges,Regular Air,Small Business,Office Supplies,Labels,Small Box,Round Specialty Laser Printer Labels,0.38,East,New York,"10,039",7/27/2010 0:00,7/27/2010 0:00,263.4,47,594.44,"9,606","New York City, New York 10039
(40.82528430600047, -73.93804734999964)"
"20,045",Critical,0.01,8.34,0.96,896,Jennifer Siegel,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,Central,Texas,"76,201",1/10/2010 0:00,1/12/2010 0:00,34.3482,6,49.78,"90,166","Denton, Texas 76201
(33.217740181000465, -97.14483903999968)"
"20,680",Medium,0.05,20.99,0.99,896,Jennifer Siegel,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,Central,Texas,"76,201",12/25/2013 0:00,12/26/2013 0:00,96.3654,8,139.66,"90,174","Denton, Texas 76201
(33.217740181000465, -97.14483903999968)"
"25,038",Medium,0.05,6.48,7.37,895,Gordon Sutherland,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 210,0.37,West,Idaho,"83,616",8/18/2013 0:00,8/19/2013 0:00,-20.21208,7,51.02,"90,172","Eagle, Idaho 83616
(43.70188216200046, -116.36323721199972)"
"19,312",Not Specified,0.07,5.18,2.04,899,Jordan Berry,Express Air,Small Business,Office Supplies,Paper,Wrap Bag,Array® Memo Cubes,0.36,East,Pennsylvania,"16,602",7/27/2010 0:00,7/29/2010 0:00,37.31,11,57.13,"86,264","Altoona, Pennsylvania 16602
(40.503302018000454, -78.39143901099965)"
"20,791",Low,0.01,270.97,28.06,901,Lester Wilcox,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Epson LQ-570e Dot Matrix Printer,0.56,West,California,"95,351",5/17/2011 0:00,5/24/2011 0:00,"2,206.08",11,"3,197.22","90,807","Modesto, California 95351
(37.62374086800048, -120.99895833999972)"
"21,345",Medium,0.09,2.6,2.4,907,Rachel Casey,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,South,Kentucky,"42,420",12/17/2010 0:00,12/19/2010 0:00,"1,107.41",12,31.73,"86,460","Henderson, Kentucky 42420
(37.831171430000495, -87.56797765799968)"
"22,724",High,0.04,90.97,28,899,Jordan Berry,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Lexmark Z55se Color Inkjet Printer,0.38,East,Pennsylvania,"16,602",7/12/2010 0:00,7/13/2010 0:00,-173.0952,2,191.1,"86,263","Altoona, Pennsylvania 16602
(40.503302018000454, -78.39143901099965)"
"20,128",High,0.09,39.98,9.2,901,Lester Wilcox,Express Air,Consumer,Furniture,Office Furnishings,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0.65,West,California,"95,351",7/9/2011 0:00,7/11/2011 0:00,154.16,11,409.73,"90,808","Modesto, California 95351
(37.62374086800048, -120.99895833999972)"
"24,980",Not Specified,0.08,4.91,0.5,902,Diane Blanton,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 508,0.36,East,Maine,"4,330",9/12/2013 0:00,9/12/2013 0:00,32.1057,10,46.53,"90,813","Augusta, Maine 4330
(44.33609220000045, -69.75874732399967)"
"22,872",Critical,0.09,370.98,99,904,Rebecca Morrow,Delivery Truck,Consumer,Office Supplies,Storage & Organization,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0.65,East,New Jersey,"7,201",1/10/2013 0:00,1/12/2013 0:00,72.2456,10,"3,640.52","90,811","Elizabeth, New Jersey 7201
(40.67003291500049, -74.20211940299964)"
78,Low,0.09,6.08,1.82,898,Harriet Hodges,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulk Pack Metal Binder Clips,0.35,East,New York,"10,039",12/26/2012 0:00,12/28/2012 0:00,56.22,84,468.4,454,"New York City, New York 10039
(40.82528430600047, -73.93804734999964)"
"23,996",Low,0.09,1.95,1.63,905,Julian Richards,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",0.46,East,New Jersey,"7,652",3/9/2013 0:00,3/11/2013 0:00,-17.13,6,11.71,"90,812","Paramus, New Jersey 7652
(40.94751365500048, -74.06978791599965)"
"20,356",Not Specified,0.06,1.14,0.7,901,Lester Wilcox,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,OIC Thumb-Tacks,0.38,West,California,"95,351",12/18/2011 0:00,12/20/2011 0:00,-0.73,19,21.9,"90,809","Modesto, California 95351
(37.62374086800048, -120.99895833999972)"
"24,981",Not Specified,0,5.98,1.49,903,Francis Spivey,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Avery Hanging File Binders,0.39,East,Massachusetts,"1,887",9/12/2010 0:00,9/14/2010 0:00,80.6748,18,116.92,"90,806","Wilmington, Massachusetts 1887
(42.55917178600049, -71.17365926099967)"
"19,311",Not Specified,0.02,12.53,0.49,899,Jordan Berry,Regular Air,Small Business,Office Supplies,Labels,Small Box,Round Specialty Laser Printer Labels,0.38,East,Pennsylvania,"16,602",7/27/2010 0:00,7/27/2010 0:00,104.7213,12,151.77,"86,264","Altoona, Pennsylvania 16602
(40.503302018000454, -78.39143901099965)"
"22,725",High,0.07,20.34,35,899,Jordan Berry,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,East,Pennsylvania,"16,602",7/12/2010 0:00,7/13/2010 0:00,-96.16,1,28.05,"86,263","Altoona, Pennsylvania 16602
(40.503302018000454, -78.39143901099965)"
"22,288",Critical,0.09,35.99,5.99,907,Rachel Casey,Regular Air,Home Office,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,South,Kentucky,"42,420",2/26/2010 0:00,2/27/2010 0:00,114.3165,5,151.6,"86,459","Henderson, Kentucky 42420
(37.831171430000495, -87.56797765799968)"
"18,116",Critical,0.08,4.98,4.72,907,Rachel Casey,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1949,0.36,South,Kentucky,"42,420",6/16/2012 0:00,6/17/2012 0:00,167.844,7,34.55,"86,461","Henderson, Kentucky 42420
(37.831171430000495, -87.56797765799968)"
"22,214",Critical,0.08,95.98,58.2,910,Carla Hauser,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,South,Arkansas,"71,854",3/13/2011 0:00,3/14/2011 0:00,-46.354,7,638.84,"90,188","Texarkana, Arkansas 71854
(33.42874233800046, -94.00103638099966)"
"23,726",Not Specified,0,35.99,3.3,907,Rachel Casey,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory9,0.39,South,Kentucky,"42,420",3/28/2013 0:00,3/30/2013 0:00,-158.648,11,360.06,"86,462","Henderson, Kentucky 42420
(37.831171430000495, -87.56797765799968)"
"23,867",Not Specified,0.06,8.33,1.99,908,Becky Page Cline,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,South,Kentucky,"42,240",12/8/2013 0:00,12/9/2013 0:00,-124.5335,4,32.77,"86,464","Hopkinsville, Kentucky 42240
(36.866402064000454, -87.48637845399969)"
"19,067",Low,0.05,1.76,4.86,913,Warren Carver,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,Regeneration Desk Collection,0.41,East,Maryland,"20,746",6/25/2012 0:00,6/25/2012 0:00,-26.888,5,10.97,"86,361","Camp Springs, Maryland 20746
(38.838430606000486, -76.92153668599963)"
"22,215",Critical,0.07,48.04,7.23,911,Marsha P Joyner,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1885,0.37,East,West Virginia,"26,003",3/13/2011 0:00,3/14/2011 0:00,257.7702,8,373.58,"90,188","Wheeling, West Virginia 26003
(40.06632047000045, -80.69490891799967)"
"23,762",Medium,0.02,6.6,4.07,908,Becky Page Cline,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"3.5"" IBM Formatted Diskettes, DS/HD",0.66,South,Kentucky,"42,240",7/29/2013 0:00,7/31/2013 0:00,30.114,14,95.6,"86,463","Hopkinsville, Kentucky 42240
(36.866402064000454, -87.48637845399969)"
